2008,06,24,FHN,Sell,100
2008,07,21,FHN,Buy,100
2008,07,25,FHN,Sell,100
2008,09,29,FHN,Buy,100
2008,10,03,FHN,Sell,100
2008,10,09,FHN,Buy,100
2008,10,15,FHN,Sell,100
2008,11,20,FHN,Buy,100
2008,11,26,FHN,Sell,100
2009,01,15,FHN,Buy,100
2009,01,22,FHN,Sell,100
2009,03,06,FHN,Buy,100
2009,03,12,FHN,Sell,100
2008,11,20,FITB,Buy,100
2008,11,26,FITB,Sell,100
2008,12,03,FITB,Buy,100
2008,12,09,FITB,Sell,100
2008,12,09,FITB,Buy,100
2008,12,15,FITB,Sell,100
2009,01,07,FITB,Buy,100
2009,01,13,FITB,Sell,100
2009,01,09,FITB,Buy,100
2009,01,15,FITB,Sell,100
2009,05,13,FITB,Buy,100
2009,05,19,FITB,Sell,100
2009,06,15,FITB,Buy,100
2009,06,19,FITB,Sell,100
2008,10,24,FTR,Buy,100
2008,10,30,FTR,Sell,100
2008,11,19,FTR,Buy,100
2008,11,25,FTR,Sell,100
2008,12,01,FTR,Buy,100
2008,12,05,FTR,Sell,100
2009,01,14,FTR,Buy,100
2009,01,21,FTR,Sell,100
2009,02,17,FTR,Buy,100
2009,02,23,FTR,Sell,100
2009,12,09,FTR,Buy,100
2009,12,15,FTR,Sell,100
2008,11,17,GCI,Buy,100
2008,11,21,GCI,Sell,100
2008,12,11,GCI,Buy,100
2008,12,17,GCI,Sell,100
2008,12,18,GCI,Buy,100
2008,12,24,GCI,Sell,100
2009,01,14,GCI,Buy,100
2009,01,21,GCI,Sell,100
2009,08,11,GCI,Buy,100
2009,08,17,GCI,Sell,100
2009,08,17,GCI,Buy,100
2009,08,21,GCI,Sell,100
2009,09,02,GCI,Buy,100
2009,09,09,GCI,Sell,100
2009,09,08,GCI,Buy,100
2009,09,14,GCI,Sell,100
2009,03,02,GE,Buy,100
2009,03,06,GE,Sell,100
2008,11,20,GLW,Buy,100
2008,11,26,GLW,Sell,100
2008,09,29,GNW,Buy,100
2008,10,03,GNW,Sell,100
2008,10,01,GNW,Buy,100
2008,10,07,GNW,Sell,100
2009,08,17,GNW,Buy,100
2009,08,21,GNW,Sell,100
2008,10,27,GT,Buy,100
2008,10,31,GT,Sell,100
2008,11,06,GT,Buy,100
2008,11,12,GT,Sell,100
2008,06,09,HBAN,Buy,100
2008,06,13,HBAN,Sell,100
2008,08,12,HBAN,Buy,100
2008,08,18,HBAN,Sell,100
2008,09,04,HBAN,Buy,100
2008,09,10,HBAN,Sell,100
2008,09,29,HBAN,Buy,100
2008,10,03,HBAN,Sell,100
2008,10,09,HBAN,Buy,100
2008,10,15,HBAN,Sell,100
2008,11,12,HBAN,Buy,100
2008,11,18,HBAN,Sell,100
2008,11,14,HBAN,Buy,100
2008,11,20,HBAN,Sell,100
2008,12,01,HBAN,Buy,100
2008,12,05,HBAN,Sell,100
2008,12,09,HBAN,Buy,100
2008,12,15,HBAN,Sell,100
2008,11,19,HIG,Buy,100
2008,11,25,HIG,Sell,100
2008,12,01,HIG,Buy,100
2008,12,05,HIG,Sell,100
2009,02,19,HIG,Buy,100
2009,02,25,HIG,Sell,100
2009,02,25,HIG,Buy,100
2009,03,03,HIG,Sell,100
2009,03,20,HIG,Buy,100
2009,03,26,HIG,Sell,100
2009,03,30,HIG,Buy,100
2009,04,03,HIG,Sell,100
2008,10,09,HST,Buy,100
2008,10,15,HST,Sell,100
2008,10,24,HST,Buy,100
2008,10,30,HST,Sell,100
2008,11,10,HST,Buy,100
2008,11,14,HST,Sell,100
2008,11,12,HST,Buy,100
2008,11,18,HST,Sell,100
2008,11,14,HST,Buy,100
2008,11,20,HST,Sell,100
2008,12,09,HST,Buy,100
2008,12,15,HST,Sell,100
2008,12,18,HST,Buy,100
2008,12,24,HST,Sell,100
2009,01,07,HST,Buy,100
2009,01,13,HST,Sell,100
2009,05,13,HST,Buy,100
2009,05,19,HST,Sell,100
2009,05,15,HST,Buy,100
2009,05,21,HST,Sell,100
2009,06,18,HST,Buy,100
2009,06,24,HST,Sell,100
2009,07,02,HST,Buy,100
2009,07,09,HST,Sell,100
2009,07,07,HST,Buy,100
2009,07,13,HST,Sell,100
2008,11,20,IGT,Buy,100
2008,11,26,IGT,Sell,100
2009,03,05,IGT,Buy,100
2009,03,11,IGT,Sell,100
2009,02,04,IP,Buy,100
2009,02,10,IP,Sell,100
2009,02,10,IP,Buy,100
2009,02,17,IP,Sell,100
2009,03,30,IP,Buy,100
2009,04,03,IP,Sell,100
2009,04,03,IP,Buy,100
2009,04,09,IP,Sell,100
2009,04,20,IP,Buy,100
2009,04,24,IP,Sell,100
2008,04,15,IPG,Buy,100
2008,04,21,IPG,Sell,100
2008,07,09,IPG,Buy,100
2008,07,15,IPG,Sell,100
2008,07,24,IPG,Buy,100
2008,07,30,IPG,Sell,100
2008,09,17,IPG,Buy,100
2008,09,23,IPG,Sell,100
2008,09,23,IPG,Buy,100
2008,09,29,IPG,Sell,100
2008,09,29,IPG,Buy,100
2008,10,03,IPG,Sell,100
2008,10,07,JBL,Buy,100
2008,10,13,JBL,Sell,100
